valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1996-10-12 00:00:00,289.61792,283.012935,0.563629135,0.9602203375,0.0,16.46792000000002,9.862935000000036,0.0,0.0,1.3989459842185317,6.604984999999985,210.4120374466063,64.97963735211432,15.86695808641634,1996,10,0,SON,1990s,-1.682936717936201
1996-10-12 06:00:00,285.1520375,281.73822,-1.5168914500000001,-0.7661132925,0.0,12.002037500000014,8.588220000000021,0.0,0.0,1.7444919724297325,3.4138174999999933,63.2037231000935,79.62323934729811,11.336848055179468,1996,10,6,SON,1990s,-3.939233019205739
1996-10-12 12:00:00,297.33447,282.942075,-0.8875122074999999,1.126007075,0.0,24.18447000000002,9.792075000000025,0.0,0.0,1.459479793239127,14.392394999999993,141.75502749105547,40.152027930820736,23.706886618193675,1996,10,12,SON,1990s,0.0333896278211796
1996-10-12 18:00:00,296.25995,281.523415,1.39833068,2.2217865,0.0,23.109950000000012,8.373415000000008,0.0,0.0,2.6616586886425275,14.736535000000003,212.1851707667509,38.93090984157922,22.49302986808569,1996,10,18,SON,1990s,0.16672948703341106
1996-10-13 00:00:00,288.8747225,284.485565,0.48765563749999996,1.5512084750000001,0.0,15.724722500000027,11.335565000000045,0.0,0.0,1.6669827188423745,4.389157499999982,197.45165833908493,75.15387721365043,15.315101543912013,1996,10,0,SON,1990s,-1.8975575656466965
1996-10-13 06:00:00,290.145015,286.723145,0.6457824750000001,3.6378021499999997,7.8311e-05,16.995015000000024,13.573145000000025,0.078311,0.469866,3.711333268874607,3.4218699999999984,190.06627777999944,80.27881770755467,16.84624118458617,1996,10,6,SON,1990s,1.519439899902343
1996-10-13 12:00:00,290.67627,288.58820249999997,0.318679806,8.095977675,0.0031300785000000003,17.52627000000001,15.438202500000017,3.1300785,18.780471,8.123116541093484,2.088067499999994,182.25415472599047,87.56371983851842,17.620838573561326,1996,10,12,SON,1990s,-6.35766777153864
1996-10-13 18:00:00,290.60375999999997,289.83362,2.078781125,5.093246425,0.00265812875,17.453760000000017,16.68362000000002,2.65812875,15.9487725,5.585670407519553,0.7701399999999978,202.2025627717828,95.24092428152953,17.741537911795515,1996,10,18,SON,1990s,-5.312529010416668
1996-10-14 00:00:00,290.2775275,288.7607425,2.443786625,0.7547759949999999,0.0002036085,17.127527500000014,15.610742500000015,0.20360849999999997,1.221651,2.5872448538863475,1.5167849999999987,252.83642914768666,90.79621143024443,17.26662577067862,1996,10,0,SON,1990s,-0.1139541845703178
1996-10-14 06:00:00,288.02081499999997,286.110655,3.167678875,-1.1572113075,6.699249999999999e-05,14.870815000000007,12.960655000000031,0.0669925,0.401955,3.4048998724044663,1.9101599999999763,290.0681776471413,88.34443143959959,14.720223320922887,1996,10,6,SON,1990s,-0.20817106201173452
