valid_time,tmax_c,tmin_c,tmean_c,precip_mm,precip_mm_scaled,wind_avg,wind_max,d2m_celsius,rh_mean_percent,rh_min_percent,heat_index_max_c,dtr_c,year,month,season,is_wet
1990-02-18,11.334135000000018,-0.8481474999999818,4.6196012500000165,0.0,0.0,1.3503954993791083,1.575468929079498,-4.340404999999979,54.07394721340715,35.857944689561734,9.459394833560795,12.1822825,1990,2,DJF,False
1990-02-19,13.815792500000015,-2.0254949999999923,4.178558750000015,0.0,0.0,1.1558112796104543,1.2688934397266685,-3.54958749999998,61.21065972719608,32.08954853767862,12.090821072928293,15.841287500000007,1990,2,DJF,False
1990-02-20,16.09927000000002,1.1776325000000298,6.885583125000018,0.0,0.0,1.2541647880351436,1.4958412784865225,-0.7447337499999769,60.729465392007924,36.395799253870074,14.715087313851077,14.921637499999989,1990,2,DJF,False
1990-02-21,11.159477500000023,2.510920000000027,6.322725625000022,0.01561641675,0.0936985005,1.52635250360212,1.8777475417547171,2.9858400000000245,80.31802761093758,64.42030617132771,10.013066577806914,8.648557499999995,1990,2,DJF,False
1990-02-22,11.59768000000004,4.774955000000034,7.726205000000029,0.032901763864999996,0.19741058319,1.7237865142885607,2.3977764573992113,2.508668125000021,70.59522759671633,55.4248887495825,10.260208984016925,6.8227250000000055,1990,2,DJF,False
1990-02-23,15.424732500000019,3.3252725000000254,8.375256875000023,0.0,0.0,1.2708346068337217,1.9096806437954403,2.1819931250000195,67.53631030218182,46.77706978009199,14.244162572035755,12.099459999999993,1990,2,DJF,False
1990-02-24,19.010465000000025,4.235127500000033,10.470430000000025,0.0,0.0,1.124731725339593,1.4822959916554732,2.4314056250000284,61.67659824378224,36.572517417616865,17.922016121460018,14.775337499999992,1990,2,DJF,False
1990-02-25,19.77016500000002,3.297512500000039,10.166496875000021,0.0,0.0,1.2947674479261018,1.367240844000058,0.018311875000023292,53.30492632426066,29.232946672401706,18.56604177422384,16.47265249999998,1990,2,DJF,False
1990-02-26,20.24245500000002,2.922202500000026,9.959915625000026,0.0,0.0,2.199717867333322,3.537172117825314,1.3636787500000196,59.11498528467315,31.58112180564945,19.146874236036414,17.320252499999995,1990,2,DJF,False
1990-02-27,18.071867500000025,5.467555000000019,11.680430625000028,0.0,0.0,2.8756119796525463,4.575690089221944,4.153137500000028,62.03052150273338,45.12964522881705,17.11299498653025,12.604312500000006,1990,2,DJF,False
1990-02-28,11.276692500000024,6.885580000000019,9.327398750000022,0.199675559,1.198053354,2.779703702280336,5.293244086891645,1.506761250000018,60.089292581451765,38.54889007097964,10.275046181876458,4.3911125000000055,1990,2,DJF,True
1990-03-01,17.87807500000001,0.5083525000000151,8.038108750000017,0.0,0.0,2.779971676315905,5.074763622858532,-0.27180249999998196,57.68215552539923,37.48597317153558,16.700238466145663,17.369722499999995,1990,3,MAM,False
1990-03-02,19.648160000000033,7.656700000000029,11.669640625000028,0.0,0.0,1.5631368857004257,2.041696901572441,6.475480000000026,72.99737319651113,45.72803809589986,18.86254143917076,11.991460000000004,1990,3,MAM,False
1990-03-03,13.366972500000017,5.941125000000028,9.171321875000018,0.5842447290749999,3.50546837445,1.9350150771840324,2.6403775901549453,6.852130625000019,86.06446315402697,73.52086663854608,12.678936823339834,7.425847499999989,1990,3,MAM,True
1990-03-04,7.960505000000026,5.624412500000005,6.5598687500000175,0.23078918599999998,1.3847351159999999,1.7626677060537688,2.8585715907060747,0.1354525000000173,64.95549898587839,45.88403827307722,6.010194277130378,2.3360925000000208,1990,3,MAM,True
1990-03-05,11.292687500000028,-2.054969999999969,4.340416875000024,0.0,0.0,1.3718211238088436,1.9119652951790131,-3.6644718749999754,60.073081183165705,33.69938338480929,9.35744014949228,13.347657499999997,1990,3,MAM,False
1990-03-06,13.049342500000023,0.06747000000001435,5.8240918750000255,0.0,0.0,1.1037195294082371,1.5635097729101468,-3.0250312499999694,55.36919409800172,33.76305100476256,11.291423081791045,12.981872500000009,1990,3,MAM,False
1990-03-07,17.43612250000004,0.5402450000000272,7.720803125000028,0.0,0.0,1.2051093582985206,1.4359546293938912,-1.9536356249999827,55.31746845954461,28.756480482186035,15.986153962590455,16.89587750000001,1990,3,MAM,False
1990-03-08,18.961445000000026,4.057700000000011,9.950980000000015,0.0,0.0,1.4367753045335325,1.6674034376960714,0.3767487500000186,53.16523128941331,34.97933456899874,17.826494347079436,14.903745000000015,1990,3,MAM,False
1990-03-09,21.28677000000002,3.031150000000025,10.766475000000021,0.0,0.0,2.0198137608921733,2.9971861821427743,0.19327750000001842,54.924156321379286,23.724145896406046,20.09046636507283,18.255619999999993,1990,3,MAM,False
1990-03-10,19.94173500000001,9.051385000000025,12.83117750000002,0.0,0.0,2.0125459151734004,2.428680967638873,1.1899187500000288,47.36151838873275,27.543649215117277,18.710659340616953,10.890349999999984,1990,3,MAM,False
1990-03-11,18.69057250000003,5.973440000000025,10.462736250000027,0.0,0.0,1.6588742113202692,2.0111766156512667,0.6950168750000181,53.55604852788125,29.28360959754734,17.379812889491543,12.717132500000005,1990,3,MAM,False
1990-03-12,20.564592500000032,6.6277725000000345,12.037696250000032,0.0,0.0,1.4737256130419656,1.7628540363177874,3.1530318750000177,58.85473385412557,30.128094238691872,19.463285321788096,13.936819999999997,1990,3,MAM,False
1990-03-13,21.925195000000016,5.853695000000016,12.427300625000022,0.0,0.0,1.1466157240116766,1.7459375816926466,4.514719375000023,62.758021980144214,32.65735773657109,21.025989952010484,16.0715,1990,3,MAM,False
1990-03-14,18.922080000000022,9.197075000000012,12.38173750000001,0.0,0.0,2.0533173155721234,3.939668570537326,5.96619500000002,67.30282559660529,42.79377126399315,17.987236471893173,9.72500500000001,1990,3,MAM,False
1990-03-15,13.877710000000022,7.42983500000004,9.83847250000003,0.0,0.0,2.398402161764025,4.342017936933439,2.288690000000031,60.86133692161487,43.9865368431952,12.46957390646123,6.447874999999982,1990,3,MAM,False
1990-03-16,9.79891000000002,6.170372500000028,7.626658125000024,0.0005960464550000001,0.00357627873,2.580345499812373,3.905753488572902,-1.9594149999999821,51.67089974320491,41.3801074317219,7.914837138494985,3.628537499999993,1990,3,MAM,False
1990-03-17,14.172967500000041,2.4182975000000226,6.823548750000025,0.0,0.0,1.582816900611251,2.5421234723632633,-4.609089999999981,48.09792304283881,27.09269462471231,12.353240165200866,11.754670000000019,1990,3,MAM,False
1990-03-18,18.793240000000026,1.7033300000000224,9.311243125000026,0.0,0.0,1.3890300009399745,2.631796627307955,-7.76768437499998,35.36414916884059,15.074774821334849,17.121738675890438,17.089910000000003,1990,3,MAM,False
1990-03-19,21.799587500000015,3.892540000000025,11.73401812500002,0.0,0.0,1.604802195513472,3.066572917592917,-6.196354999999979,30.938780467218002,15.785871802972718,20.447288458188755,17.90704749999999,1990,3,MAM,False
1990-03-20,20.94509250000003,8.071402500000033,12.52237000000003,0.0,0.0,1.9328371830398972,2.8209621211409726,1.7485906250000234,49.19864937746797,34.31720044821103,19.991217539481106,12.873689999999996,1990,3,MAM,False
