valid_time,precip_mm,precip_mm_scaled,tmean_c,tmax_mean_c,tmin_mean_c,rh_mean_percent,wind_avg,wet_days,year,month
2005-03-01,6.990075119305,41.94045071583,9.231202580645183,14.647466370967766,5.37402911290325,71.02134742949455,1.7975148439539979,9,2005,3
2005-04-01,2.014040944405,12.08424566643,13.906351020833354,19.912828000000022,9.22979350000002,56.66563170342591,1.9547756535344891,3,2005,4
2005-05-01,6.971597720785001,41.82958632471,20.009708266129056,26.02324604838712,14.943290483870992,55.94415542427745,1.6564487737224878,8,2005,5
2005-06-01,1.56688690748,9.40132144488,23.30195854166669,28.714786250000024,18.095053250000024,51.74322003835518,1.4558333399278736,2,2005,6
2005-07-01,4.796266537969999,28.777599227819998,26.993215221774218,32.5333102419355,21.977434838709698,50.705135396118365,1.4764742992119035,4,2005,7
2005-08-01,1.30760670211,7.845640212659999,25.806254012096797,31.781873790322603,21.109145161290343,53.615495429482,1.5579607553954422,2,2005,8
2005-09-01,14.161110003900001,84.96666002340001,21.526509270833355,27.35646416666669,17.737577833333358,66.26759460386708,1.264340523943627,9,2005,9
2005-10-01,1.796960836085,10.78176501651,15.045091633064539,20.582000645161312,11.741893225806475,68.62307168789751,1.4180268460147658,4,2005,10
2005-11-01,9.47272778251,56.83636669506,8.993142541666689,14.193282833333358,5.576037333333357,79.728400574844,1.378517447813463,10,2005,11
2005-12-01,15.39313785603,92.35882713618,6.492912358870991,11.16627846774196,3.211974677419377,78.26809850590789,1.645421780870065,10,2005,12
2006-01-01,19.804358453905,118.82615072343,2.645082701612926,6.834806370967763,-0.08584959677416931,80.36070338914372,1.4960538669437737,12,2006,1
2006-02-01,15.892505580845,95.35503348507,5.093523013392878,9.911718214285738,1.65419517857145,78.31409847479026,1.8006491188462015,8,2006,2
2006-03-01,11.562585785335,69.37551471201,9.754886189516151,14.52893991935486,6.269046370967764,75.34117896764444,1.805640212115966,13,2006,3
